,Prediction
1079,12.86824906883378
1080,13.778115939081685
1081,16.81936271788929
1082,11.61333500940913
1083,13.301094976965581
1084,16.205861319409287
1085,11.384052950761006
1086,11.801527920441659
1087,11.691854929700394
1088,10.698326128591182
1089,11.785884123491147
1090,12.364935772266406
1091,11.517134851738064
1092,12.54149337857748
1093,12.783846428201397
1094,12.866853913805262
1095,11.544667175877953
1096,11.457201506832414
1097,11.352057597219526
1098,12.527511896488804
1099,13.51424291617536
1100,12.275588284073077
1101,13.746440069241192
1102,11.974570370012216
1103,11.849303090974052
1104,12.996221759117626
1105,14.168969862120706
1106,10.914566002761383
1107,14.590531269824663
1108,12.738532388312775
1109,14.875667838353401
1110,12.22545110331664
1111,14.583989310290042
1112,11.357431256949942
1113,11.060962479273206
1114,12.96129571062397
1115,14.527464475841645
1116,11.820857335455608
1117,14.103122161059469
1118,14.340239363413014
1119,12.166336853840317
1120,12.710131717499822
1121,11.926752332891374
1122,13.495623878801716
1123,11.369798300300037
1124,9.096239988677521
1125,11.394370220486806
1126,11.495327818731086
1127,14.50930195638587
1128,14.538278227370043
1129,12.867131380182004
1130,11.512377777849366
1131,13.199406233122636
1132,11.580703555454868
1133,12.154935714565214
1134,12.336015034399676
1135,13.545211161387366
1136,11.898205814056046
1137,12.5090744586885
1138,11.70703172843194
1139,13.674424771781911
1140,12.548058525752678
1141,13.604160166063396
1142,12.550850484302725
1143,12.102484211791863
1144,13.66183071599154
1145,11.75712153128931
1146,15.181669580563478
1147,12.472854464717463
1148,13.810060011518454
1149,13.88203437046864
1150,14.182885948382076
1151,11.601553066502024
1152,8.191956064944886
1153,11.671252884172231
1154,15.420668005117768
1155,11.675563712409474
1156,9.229171874385493
1157,12.587508209252508
1158,12.02637507926761
1159,12.391473411580753
1160,14.010360517650748
1161,13.114947789987143
1162,14.292930973822543
1163,12.174103444251095
1164,12.496676139064704
1165,11.224607681791904
1166,12.452744175499502
1167,15.868845100519378
1168,12.379446092320292
1169,11.489048240461617
1170,14.773752648413396
1171,11.366287689980863
1172,12.61496368939328
1173,13.520169449860985
1174,14.23090804511528
1175,12.78086415443653
1176,11.079469138637517
1177,18.38475406529591
1178,14.68392946323581
1179,14.722325470239635
1180,14.213380780336244
1181,12.243680501306333
1182,12.39576552248958
1183,13.028341361652078
1184,12.395308085219956
1185,11.683776991986282
1186,11.240165735833472
1187,11.713733707148942
1188,13.801592181039299
1189,11.440759108483912
1190,12.508948003900995
1191,16.569544281474506
1192,11.780177372210344
1193,11.703327262208843
1194,11.541191975103999
1195,15.28005096427268
1196,11.6612840193219
1197,14.37748018112698
1198,11.713901858945274
1199,13.174398171450912
1200,12.753922705093318
1201,13.191739940751138
1202,12.907781476219762
1203,10.982784462653681
1204,11.120196921159867
1205,11.69805165837332
1206,11.806122200838189
1207,14.448282893592198
1208,12.753339805653226
1209,11.824181875742093
1210,15.19028643267258
1211,12.311172181491674
1212,11.660738828550228
1213,12.255919574956952
1214,11.71386072106382
1215,15.871389187461912
1216,13.015154212161079
1217,12.924772546077703
1218,12.722412063381098
1219,12.480457444297011
1220,12.282999852219225
1221,12.711478780027543
1222,10.544925966644676
1223,12.605869435741276
1224,11.668075592261047
1225,14.40231405182189
1226,11.616303100404584
1227,16.10523999569319
1228,13.633368222308812
1229,16.152651175293524
1230,12.139171420825933
1231,12.422523174413488
1232,9.099728517805964
1233,11.17266513000135
1234,13.409649605859453
1235,12.47812801882462
1236,12.294002149229367
1237,11.395937892321616
1238,14.767640282826687
1239,14.555417186286181
1240,11.302143187815792
1241,11.7734466164078
1242,12.492581502993952
1243,11.235554405024876
1244,14.903775812712652
1245,11.43115253769365
1246,14.144888736403296
1247,11.788728075058284
1248,15.81728465481532
1249,13.30212606574265
1250,13.396167747811297
1251,12.03154770342847
1252,9.768164708110795
1253,11.110482286897263
1254,11.853201309529256
1255,11.47089978544471
1256,14.0949485316056
1257,11.492105373227353
1258,9.89783924867529
1259,13.927702754483063
1260,12.442102710645509
1261,13.698675990682997
1262,11.386805431525463
1263,11.38806526939434
1264,12.650405180534399
1265,11.501326830864594
1266,11.05017121722536
1267,17.53138273225135
1268,14.668976525419081
1269,13.077523984006719
1270,11.326107966962502
1271,14.470268776713423
1272,13.326699640498486
1273,11.720540562069509
1274,12.350214555075755
1275,13.684775300897265
1276,16.55181891061172
1277,12.110909249604397
1278,11.30316069889269
1279,15.04730630998888
1280,12.025049752225655
1281,14.107080368789763
1282,13.059879503337932
1283,11.437007100486438
1284,11.891998942526737
1285,11.922122179065859
1286,10.595597485022555
1287,16.43382761121497
1288,11.807636596283302
1289,12.162525140610716
1290,11.253653468210317
1291,12.045983574791988
1292,11.490996023141582
1293,13.338025760431453
1294,11.46904170299198
1295,12.940381830768873
1296,12.060467131975557
1297,12.598421398455624
1298,14.312240399889891
1299,14.083683854486933
1300,11.386302999676978
1301,13.132014918151077
1302,13.940276587914312
1303,12.553995018641313
1304,13.10426165404393
1305,11.852132176027022
1306,12.964150639177618
1307,11.35320103257505
1308,12.056664162181228
1309,12.49792316806877
1310,14.139367709642949
1311,12.364289773162028
1312,12.485650129127475
1313,11.481398004909138
1314,12.993407862575388
1315,13.800942256487417
1316,10.987525543533732
1317,11.99462727903112
1318,11.563179698472101
1319,12.218331103476743
1320,12.212682874147246
1321,14.30840637465527
1322,14.621325719352264
1323,13.505531105152393
1324,14.777375876247708
1325,11.664002211522826
1326,12.095422860948615
1327,12.356189549374633
1328,12.956030325228076
1329,15.130209517470295
1330,11.570737395509541
1331,10.730203183935924
1332,12.926060400562644
1333,13.601761311948415
1334,11.377986566443324
1335,12.6780225079722
1336,12.51369120164863
1337,11.113905112040145
1338,14.233977492169018
1339,12.406786332138187
1340,15.848196091105077
1341,11.775059113843643
1342,11.944226067330423
1343,12.785004511388623
1344,14.059192362954446
1345,15.268375292096618
1346,12.850491374082129
1347,12.218224995852383
1348,10.753890033312846
1349,14.15983375298657
1350,12.826440419618171
1351,12.912487368910092
1352,11.473028895437583
1353,11.85342528059468
1354,13.52335645378636
1355,13.900780780854411
1356,14.566341192982827
1357,12.165578367900633
1358,13.858819192225376
1359,11.325657009558975
1360,14.74822740417542
1361,12.792047483345124
1362,12.45480302096003
1363,13.82193610452969
1364,12.476407274241662
1365,11.87557537920897
1366,12.70031225667848
1367,10.589623705550956
1368,12.692961368531993
1369,14.954420021489737
1370,12.927246558056154
1371,11.718654353314594
1372,13.213025528071684
1373,12.601432206054621
1374,14.439627911671998
1375,9.666906556054792
1376,11.78662638822118
1377,10.221353033261956
1378,12.088111206801067
1379,17.368951621352455
1380,14.718553739905365
1381,11.034473225834576
1382,12.73048821743314
1383,10.542513136907207
1384,14.254268923659268
1385,11.57384294332171
1386,13.930810085238894
1387,12.15722357598295
1388,13.55712735701313
1389,10.431964231475959
1390,12.756989428877068
1391,12.712245653569289
1392,11.007224532891959
1393,13.693152137766214
1394,13.942029769595502
1395,12.894106594141476
1396,10.727399545042678
1397,12.353826118843408
1398,14.046798046589721
1399,11.924968490402248
1400,10.84278574805925
1401,12.84359698474075
1402,12.457215067708558
1403,10.999317944417278
1404,13.720496284051556
1405,11.374474165682654
1406,13.471292692344322
1407,12.742663498356427
1408,12.023570374565985
1409,12.959194541705152
1410,7.5873604910982575
1411,9.831683939267489
1412,10.305219375799464
1413,12.772347362257332
1414,12.2672073085824
1415,13.548236245427855
1416,12.864459079700415
1417,9.87630688426416
1418,10.79394552772897
1419,11.616800394714534
1420,14.835928144191765
1421,12.032818007720786
1422,12.63980227707373
1423,11.577248670569691
1424,14.082344831016611
1425,13.765574141698712
1426,11.680569196057414
1427,9.569615617917053
1428,11.468169295176597
1429,11.786619024209354
1430,12.919277879437782
1431,11.368091972467713
1432,12.131084116958537
1433,12.895643419505367
1434,12.655527405312641
1435,15.007599521659742
1436,12.001022751546545
1437,14.43289938516465
1438,15.75660474764016
1439,11.666746468562891
1440,11.547054620787195
1441,14.90785569581219
1442,9.519473413235115
1443,13.11145067647311
1444,12.384233717112995
1445,12.725749943729538
1446,11.393090999414373
1447,13.933966090928463
1448,11.067722923985121
1449,15.451099899239589
1450,13.106258029371716
1451,12.981007064588095
1452,11.918505461889207
1453,12.94339005869457
1454,13.617716177733577
1455,11.442167390885043
1456,12.065393151656107
1457,13.372154827085751
1458,17.051911337356124
1459,17.055690850962755
1460,14.40081882823772
1461,12.25378464490389
1462,15.775988923567281
1463,15.581079322878969
1464,12.58568207074341
1465,14.271742532257075
1466,12.155204155772232
1467,13.706082596408198
1468,11.463966130850178
1469,12.82412130741072
1470,12.447233276842482
1471,12.447233276842482
1472,12.601923112456694
1473,12.088968587499862
1474,13.539055929555316
1475,12.488004807798157
1476,11.387536310639765
1477,11.618361670228435
1478,11.677003715496506
1479,11.515817862089126
1480,11.316061618366485
1481,11.183568076877961
1482,12.563530110187878
1483,11.311994776232947
1484,12.330067768977196
1485,12.996702092561321
1486,12.806515064798006
1487,9.691429040412306
1488,14.539389217503203
1489,12.669730140694332
1490,13.587737996826121
1491,13.655016151811465
1492,11.16922122177733
1493,12.191020427050631
1494,12.367698404446148
1495,11.61258440309465
1496,14.82050763319482
1497,13.079098043155273
1498,12.706267277181864
1499,11.447666489778884
1500,14.489454821334421
1501,13.038531868409086
1502,12.762598507827512
1503,12.903385576660668
1504,14.53684175161816
1505,15.078209150187773
1506,17.60999145249975
1507,11.697194955150954
1508,12.542604756741193
1509,11.744025366822717
1510,11.805757422397694
1511,10.73308527824147
1512,13.62966311953021
1513,11.828157770200093
1514,11.38315855244928
1515,13.903419948840147
1516,12.53367845130274
1517,13.648502249346471
1518,11.683238365627274
1519,11.536635726165514
1520,11.962276650128361
1521,13.136543645613699
1522,12.000279588909255
1523,11.970368396795006
1524,13.056832342792898
1525,13.020009953765227
1526,12.39063275435774
1527,11.452917205501262
1528,14.093620460428586
1529,14.093620460428586
1530,13.420927706378885
1531,14.330059669998738
1532,13.590009165137774
1533,11.50934973313502
1534,10.806858343584462
1535,13.658303528458603
1536,13.225265165396971
1537,13.468374300258574
1538,11.249899016097059
1539,11.128790667680956
1540,11.40718870360318
1541,12.241597794989739
1542,11.080604059431522
1543,11.454782001590912
1544,13.056463613130743
1545,14.01381449138993
1546,14.456162736416054
1547,11.454914636121362
1548,11.352973918041188
1549,12.695445025419565
1550,11.482504618469584
1551,12.48207267423448
1552,11.729157014994541
1553,13.114649745685746
1554,11.345885105277482
1555,9.89719627060749
1556,12.893992228231058
1557,11.803981413461175
1558,11.70000564492726
1559,11.495914367707586
1560,13.027881705404933
1561,12.612631540094426
1562,10.951753713260782
1563,15.722974366597823
1564,13.841358551463637
1565,13.518116084099027
1566,14.938547746437326
1567,11.574820503603776
1568,12.620830432640851
1569,11.817799616792414
1570,11.767574389319247
1571,12.51402080113044
1572,9.209864486830263
1573,13.210158702441822
1574,11.37729844625221
1575,13.111197189420999
1576,15.460295696295702
1577,10.590266003054921
1578,15.289768429622349
1579,13.050906764724607
1580,12.57165373670693
1581,12.35604974928376
1582,9.678279533823755
1583,13.875795500469579
1584,17.90587426304256
1585,11.802784004587233
1586,12.62327604277315
1587,9.77479251521725
1588,12.094948174311737
1589,13.319367470190556
1590,13.005652519710583
1591,12.055105840662696
1592,14.093651187764895
1593,11.375736517527352
1594,12.576507499655479
1595,11.30351482380187
1596,13.566089890502262
1597,13.591782604113625
1598,14.152885522419714
1599,12.002439303833333
1600,11.957167858446999
1601,13.101508082803067
1602,12.56801966649556
1603,13.317344880258707
1604,12.499265100631737
1605,13.069369503606826
1606,14.093307066893512
1607,12.794641470264986
1608,14.823631855736394
1609,14.03087876517459
1610,12.894158948031262
1611,12.325715279025044
1612,11.74339963389889
1613,13.856926042131443
1614,16.441804143221916
1615,11.675971126415265
1616,12.11665504761997
1617,14.280524399911931
1618,12.310006075179386
1619,12.643634844492542
1620,12.550322945390995
1621,15.150938748903647
1622,12.162476269943573
1623,17.20771542758591
1624,14.619506260906372
1625,12.204266605294155
1626,11.252487472299773
1627,11.767575813974533
1628,12.36326534687028
1629,12.596691233904176
1630,12.898691116638838
1631,17.686821536696538
1632,14.331238005628714
1633,16.304690190542907
1634,16.207112340070214
1635,11.681229787619527
1636,12.307310817254457
1637,11.428164912176
1638,14.108519752811539
1639,11.79386937709351
1640,12.408959306387967
1641,13.25241495592157
1642,12.308711051384332
1643,12.514984424698632
1644,11.634770906149475
1645,11.044261867744341
1646,13.368943293787657
1647,11.720921333752543
1648,15.847996410757501
1649,13.709758446541942
1650,12.790971887407746
1651,12.007894114566783
1652,11.150299428905633
1653,15.842939642071125
1654,9.735383512291317
1655,14.499394200586952
1656,10.487538159448992
1657,14.526980940844846
1658,13.472018265440088
1659,11.4218103131434
1660,13.829115322518357
1661,15.232587555090523
1662,13.854664985319888
1663,13.178769340525678
1664,13.843576847904453
1665,12.235888219361858
1666,12.34602428887846
1667,13.840564086927376
1668,15.332240117685913
1669,12.437073660441241
1670,11.522653531308253
1671,16.92301668419148
1672,13.060393352005928
1673,11.768114129308685
1674,10.75027013284576
1675,11.987517224926219
1676,12.983824492056582
1677,11.448856594518572
1678,12.576754112162574
1679,11.78282588113463
1680,14.723993759931208
1681,9.676680783303818
1682,13.296882957577814
1683,11.490237730247852
1684,9.73220626186082
1685,13.068623447897462
1686,11.828586324358719
1687,11.809688756325562
1688,11.669807813684796
1689,14.44789650704331
1690,14.212762071947393
1691,12.701915888261789
1692,11.532127231906326
1693,11.359436873218266
1694,12.374927462875569
1695,12.09924077968268
1696,12.572222277867676
1697,11.488876831961987
1698,10.672189420773496
1699,9.716161345088373
1700,14.37499907289547
1701,12.774898365230353
1702,12.378225586771842
1703,9.74346444545363
1704,13.745125770096957
1705,11.754209889088314
1706,11.384506156684651
1707,11.539225563050211
1708,13.081396689522421
1709,11.383831841341657
1710,12.717062567039154
1711,16.36278451053901
1712,12.149378363468474
1713,10.013739511161294
1714,12.576182394484812
1715,13.423309232996683
1716,11.338365891749577
1717,12.679898253439827
1718,14.214994037626276
1719,13.436875523265085
1720,10.369181569926406
1721,12.410966972657269
1722,13.442348136782744
1723,12.306443915564843
1724,11.063833350017514
1725,11.630940470112536
1726,11.47207558602558
1727,12.0052909785686
1728,17.28623291286662
1729,11.374190820819594
1730,12.813057059687557
1731,11.915225355102132
1732,14.109354723861092
1733,11.3316719194317
1734,14.579030856519852
1735,14.660223863127094
1736,12.249227096037412
1737,14.889132752511863
1738,10.947606801464325
1739,11.368093551834935
1740,14.0585168315969
1741,12.306859316520478
1742,11.683488179179887
1743,11.4004232708971
1744,13.135208255588083
1745,11.06934568194036
1746,11.475559645841978
1747,12.219588750432795
1748,12.393391016902271
1749,14.008915958117605
1750,12.50738555063377
1751,11.95270037902583
1752,14.58660613331628
1753,12.20686660084868
1754,12.328778601008556
1755,13.509445186792956
1756,14.391852647389937
1757,14.728089959428711
1758,13.740439195788854
1759,12.593303816659542
1760,11.902287614181846
1761,15.223910942954426
1762,10.313247892889063
1763,9.966309888971313
1764,11.384418390318158
1765,15.964577618930479
1766,11.929744399654926
1767,11.716190663517068
1768,17.480206638818782
1769,11.138961303910522
1770,12.744844508078387
1771,11.379213940278005
1772,11.299141670007536
1773,11.45981105817743
1774,11.009320457917681
1775,11.511391284325086
1776,11.303741938335731
1777,11.384934944942973
1778,12.554758361789812
1779,11.630643197438411
1780,17.226468163124373
1781,11.799705104443104
1782,11.681150015700606
1783,12.530295604385751
1784,15.095201377588376
1785,13.61601471177202
1786,12.867953624781165
1787,12.487926410021538
1788,12.242914267922865
1789,10.834740972344239
1790,13.30254529363181
1791,11.902601959793824
1792,9.97982543510784
1793,13.015259668800619
1794,11.33710323737045
1795,12.722055381686133
1796,11.605168727486571
1797,9.5470592965515
1798,12.51227906059066
1799,11.546175875410604
1800,10.97725531414154
1801,10.958357746108385
1802,14.217423837756769
1803,11.881544505129577
1804,14.303836864692634
1805,11.155996194223839
1806,11.50856695316241
1807,11.651709855606976
1808,11.935708817969523
1809,12.883891465524945
1810,13.435495361058068
1811,11.595461932072322
1812,14.193077139909468
1813,13.617676277151112
1814,13.909208272098777
1815,11.335763818783303
1816,12.362279237165824
1817,11.656523059398362
1818,11.63799724085734
1819,15.179076191906542
1820,11.451029014890372
1821,12.491277809702519
1822,14.445058778196582
1823,12.833380786584415
1824,12.181119678243231
1825,11.397800526553386
1826,10.995617172053876
1827,12.7192336150924
1828,12.583619387612561
1829,13.563357036573532
1830,14.601495081633496
1831,12.4984906530645
1832,13.43758447457603
1833,13.874331773859852
1834,10.945473974060462
1835,11.633013453359345
1836,14.771105151067955
1837,13.065227570731363
1838,11.773394055424365
1839,14.138315725467773
1840,11.720307482629474
1841,12.310235262718145
1842,12.809042715506886
1843,12.727729688242983
1844,13.21839460925497
1845,11.406413113514914
1846,12.559131515584143
1847,11.127637421600712
1848,10.761506857239075
1849,13.14436245129165
1850,12.220522161452427
1851,12.43966128391573
1852,12.63164367254466
1853,11.991123831141282
1854,16.58272432674173
1855,11.312117115874404
1856,9.826538480167622
1857,13.889119179675895
1858,12.998990296519153
1859,11.55317583571113
1860,11.537570002085996
1861,8.64631721226358
1862,10.921510482660866
1863,14.631790067192004
1864,10.741972586642706
1865,13.40209669522809
1866,12.546386560054254
1867,15.418333596136982
1868,12.02968962097574
1869,13.42681231571671
1870,11.618130051555074
1871,11.563752612749747
1872,11.644945619356989
1873,13.584370552158965
1874,12.303517631959425
1875,14.450865918031123
1876,11.86778487970096
1877,11.660556363272622
1878,13.892308940164511
1879,11.244903519559273
1880,12.523957859694654
1881,12.774878929954092
1882,12.173943486365983
1883,14.137759449071545
1884,13.218002902090777
1885,11.684765138986599
1886,13.221043060744357
1887,11.56244289758571
1888,11.770305907498843
1889,12.711834449238069
1890,11.41057805532789
1891,12.466396890170397
1892,17.42955006187011
1893,14.284040950379886
1894,13.883457767762426
1895,15.591229402391605
1896,12.4906628085592
1897,11.471109317415783
1898,13.242903748906086
1899,13.678605021132006
1900,13.946826021155317
1901,12.489407038374758
1902,13.606461575392837
1903,13.497265966660377
1904,13.451241608611348
1905,12.354044421325217
1906,14.148590150532547
1907,12.205549850388806
1908,14.186022692298064
1909,14.122963162624249
1910,12.752545060723895
1911,11.734815543703837
1912,12.541157938984046
1913,11.963022550914793
1914,11.464903463465118
1915,12.396329602949317
1916,11.64812882224051
1917,13.220122996246616
1918,10.839508841681129
1919,15.51739186601157
1920,11.088335279689467
1921,11.595118415025109
1922,12.75483693489934
1923,11.887842905071416
1924,13.455631901411472
1925,12.567160067533436
1926,13.19905200858516
1927,11.389165169317865
1928,13.393456526522282
1929,12.078922971889781
1930,12.603767118054847
1931,9.888464858878356
1932,10.870736918893671
1933,12.032905903393033
1934,12.239348275900063
1935,13.726149350194156
1936,11.732399346122207
1937,11.718474130331565
1938,11.115816753669373
1939,14.015851882942513
1940,9.801310035264699
1941,11.724180409985806
1942,13.645515583749885
1943,11.289677197022204
1944,14.55024503270574
1945,12.471121324947413
1946,13.996817724505206
1947,14.059472203438453
1948,14.207144541791145
1949,13.98772367843434
1950,11.419668727727824
1951,12.52740596424447
1952,16.479484246849527
1953,12.57156637507549
1954,13.748142048694254
1955,12.32538939866681
1956,11.287394930707304
1957,12.187748125068664
1958,13.047642979387257
1959,11.942695319664976
1960,12.296345617690694
1961,14.092899927793132
1962,13.376696258669806
1963,11.954642198125436
1964,14.382786440635554
1965,13.304558591044419
1966,12.505848857269362
1967,12.908376123576813
1968,12.54904540984456
1969,14.339670803029342
1970,11.512252010447016
1971,12.2313482057647
1972,12.808696561752495
1973,11.393120852886948
1974,11.40494148241261
1975,14.750834752968373
1976,12.136082309972538
1977,12.43406511285109
1978,14.19630742589885
1979,14.230185147934879
1980,11.327914396321413
1981,11.537568225291924
1982,12.007135576061835
1983,15.412312588267035
1984,14.103069271978526
1985,11.479136637960094
1986,11.17911633332775
1987,13.719500592717933
1988,14.774081988496688
1989,16.12332297850221
1990,11.43294720243126
1991,12.770516435075823
1992,10.956232250763268
1993,10.649841293321412
1994,11.611357205788408
1995,13.23016264333091
1996,14.157735848758055
1997,15.280018524187938
1998,16.416868956837362
1999,13.327518177313094
2000,13.562450031109364
2001,10.975772939574036
2002,12.558930541782077
2003,13.966827915976806
2004,11.61915502035047
2005,12.500357928817785
2006,11.336255780362771
2007,11.39694295003674
2008,13.238249370924821
2009,11.793733274126637
2010,15.605189943672853
2011,9.835115021842883
2012,11.589715627995346
2013,12.034463311870713
2014,12.236084776634502
2015,11.37758430509109
2016,14.28977143962879
2017,10.855596366999096
2018,11.745379396385228
2019,11.043381002199839
2020,10.834191230965821
2021,11.899942947728297
2022,13.417297509233599
2023,12.335052437673252
2024,11.351914667800084
2025,9.753153537817443
2026,15.849408138392917
2027,11.964338834272404
2028,11.227377625488922
2029,16.041651711076536
2030,10.202094272399481
2031,11.53525006621196
2032,13.465153619254076
2033,13.443061176614222
2034,12.902413697653746
2035,11.513065898040479
2036,13.726421562530778
2037,16.133995882998114
2038,12.132314337415826
2039,11.297247822565913
2040,15.209477025146597
2041,13.513957057336478
2042,12.343915690645852
2043,11.888074332476412
2044,12.495064181584185
2045,11.37929945812438
2046,13.130808953755286
2047,12.336274909558425
2048,11.116268363060511
2049,12.457247165431868
2050,14.260153942921235
2051,15.048088463437233
2052,14.413507191076466
2053,14.459023219204141
2054,14.512883999817534
2055,11.446312344048826
2056,13.075760937464976
2057,14.151618060746019
2058,11.894738132288095
2059,11.521913915006136
2060,13.571650524153167
2061,12.286317968431183
2062,13.567111754119129
2063,13.513528269078156
2064,12.252224421844767
2065,11.55818953582043
2066,13.571318289380903
2067,11.99982626237884
2068,13.133878150071363
2069,11.52574688247645
2070,11.443882543918333
2071,11.79889792574813
2072,11.879946613984565
2073,10.967812893113074
2074,12.53581209770536
2075,11.820736197554648
2076,12.307611154733438
2077,15.320999270170653
2078,13.90525336503851
2079,10.209975235742242
2080,12.951836101429745
2081,13.416938466552518
2082,10.389106340250233
2083,16.525262144869046
2084,14.58633123310419
2085,9.66784568620458
2086,9.755779321179556
2087,11.360262407716007
2088,13.968577073357384
2089,12.972124562874365
2090,15.40352915327906
2091,12.871278802635802
2092,12.295709053051075
2093,12.046555292469751
2094,11.916425997731624
2095,13.725936195108922
2096,14.76833026581751
2097,10.885865289344851
2098,12.554571269459986
2099,12.779788395875773
2100,12.542969703281134
2101,12.783212818528993
2102,13.285972435338373
2103,11.187499472932025
2104,11.835671471170503
2105,15.775160667380645
2106,12.29383740228222
2107,12.577877546787667
2108,12.4465539858799
2109,16.203823292657276
2110,11.558695252463068
2111,11.715077483496973
2112,11.410923506235847
2113,12.170897707469983
2114,11.469639433027204
2115,12.478881453549619
